,,,parts of other materials,,,,
III,179,6805,"Natural  or  artificial  abrasive  powder  or grain,  on  a  base  of  textile  material,  of paper, of paperboard or of other materials, whether  or  not  cut  to  shape  or  sewn  or",9%,9%,18%,
,,,otherwise made up,,,,
III,180,6806,"Slag  wool,  rock  wool and  similar  mineral wools;   exfoliated   vermiculite,   expanded clays,  foamed  slag  and  similar  expanded mineral materials; mixtures and articles of heat-insulating, sound-insulating or sound- absorbing   mineral   materials,   other   than those of heading  6811  or  6812 or  chapter",9%,9%,18%,
,,,69,,,,
III,[180A,6807,Articles  of  asphalt  or  of  similar  material,9%,9%,18%,
,,,"(for  example,  petroleum  bitumen  or  coal tar pitch)",,,,
III,180B,6808,"Panels,  boards,  tiles,  blocks  and  similar articles  of  vegetable  fibre,  of  straw  or  of",9%,9%,18%,
,,,"shavings, chips, particles, sawdust or other waste,    of    wood,    agglomerated    with",,,,
,,,"cement, plaster or other mineral binders",,,,
III,180C,6809,"Articles   of   plaster   or   of   compositions based  on  plaster;  such  as  Boards,  sheets, panels,   tiles   and   similar   articles,   not",9%,9%,18%,
,,,ornamented,,,,
III,181,6810,"Articles  of  cement,   of  concrete  or  of",9%,9%,18%,
,,,"artificial      stone,      whether      or      not reinforced",,,,
III,182,6811,"Articles  of  asbestos-cement,  of  cellulose",9%,9%,18%,
,,,fibre-cement or the like,,,,
III,182A,6812,"Fabricated asbestos fibres; mixtures with a basis   of   asbestos   or   with   a   basis   of asbestos     and     magnesium     carbonate; articles of such mixtures or of asbestos (for example,  thread,  woven  fabric,  clothing, headgear,  footwear,  gaskets),  whether  or not reinforced, other than goods of heading",9%,9%,18%,
,,,6811 or 6813,,,,
III,182B,6813,"Friction  material  and  articles  thereof  (for example,   sheets,   rolls,   strips,   segments, discs,  washers,  pads),  not  mounted,  for brakes,  for  clutches  or  the  like,  with  a basis    of    asbestos,    of    other    mineral substances or of cellulose,  whether  or  not",9%,9%,18%,
,,,combined with textiles or other materials,,,,
III,182C,6814,"Worked    mica    and    articles    of    mica, including   agglomerated   or   reconstituted mica, whether or not on a support of paper,",9%,9%,18%,
,,,paperboard or other materials,,,,
III,182D,6815,"Articles   of   stone   or   of   other   mineral substances     (including     carbon     fibres, articles  of  carbon  fibres  and  articles  of peat),  not  elsewhere  specified  or  included [other than Fly ash bricks;",9%,9%,18%,
,,,Fly ash aggregates; Fly ash blocks],,,,
III,182E,6901,"Blocks,  tiles  and  other  ceramic  goods  of siliceous    fossil    meals    (for    example, kieselguhr,   tripolite   or   diatomite)   or  of",9%,9%,18%,
,,,similar siliceous earths,,,,
III,183,6902,"Refractory bricks, blocks, tiles and similar refractory  ceramic   constructional  goods, other than those of siliceous fossil meals or",9%,9%,18%,
,,,similar siliceous earths,,,,
III,184,6903,"Other    refractory    ceramic    goods    (for example,     retorts,     crucibles,     muffles, nozzles,   plugs,   supports,   cupels,   tubes, pipes,  sheaths  and  rods),  other  than  those",9%,9%,18%,
,,,of   siliceous   fossil   meals   or   of   similar siliceous earths,,,,
III,184A,6904,"Ceramic  flooring  blocks,  support  or  filler",9%,9%,18%,
,,,tiles and the like,,,,
III,184B,6905,"Chimney-pots,    cowls,    chimney    liners,",9%,9%,18%,
,,,architectural ornaments and  other  ceramic constructional goods,,,,
III,185,6906,"Ceramic  pipes,  conduits,  guttering  and",9%,9%,18%,
,,,pipe fittings,,,,
III,185A,6907,"Ceramic  flags  and  paving,  hearth  or  wall tiles;  ceramic  mosaic  cubes  and  the  like, whether  or  not  on  a  backing;  finishing",9%,9%,18%,
,,,ceramics,,,,
III,185B,6909,"Ceramic wares for laboratory, chemical or other technical uses; ceramic troughs, tubs and  similar  receptacles  of  a  kind  used  in agriculture;  ceramic  pots,  jars  and  similar articles of",9%,9%,18%,
,,,a kind used for the conveyance or packing of goods,,,,
III,185C,6910,"Ceramic  sinks,  wash  basins,  wash  basin pedestals, baths, bidets, water closet  pans,",9%,9%,18%,
,,,"flushing    cisterns,    urinals    and    similar sanitary fixtures",,,,
III,185D,6914,Other ceramic articles,9%,9%,18%,
III,186,,[Omitted],,,,
III,187,,[Omitted],,,,
III,188,,[Omitted],,,,
III,189,7002,Glass in  balls (other than microspheres of,9%,9%,18%,
,,,"heading 70.18), rods or tubes, unworked",,,,
III,189A,7003,"Cast  glass  and  rolled  glass,  in  sheets  or",9%,9%,18%,
,,,"profiles,    whether    or    not    having    an absorbent,    reflecting    or    non-reflecting",,,,
,,,"layer, but not otherwise worked",,,,
III,189B,7004,"Drawn  glass  and  blown  glass,  in  sheets, whether   or   not   having   an   absorbent, reflecting  or  non-reflecting  layer,  but  not",9%,9%,18%,
,,,otherwise worked,,,,
III,189C,7005,"Float glass and surface ground or polished glass,  in sheets,  whether  or  not  having  an absorbent,    reflecting    or    non-reflecting",9%,9%,18%,
,,,"layer, but not otherwise worked",,,,
III,189D,7006 00 00,"Glass of heading 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enamelled or  otherwise  worked,  but  not  framed  or",9%,9%,18%,
,,,fitted with other materials,,,,
III,189E,7007,"Safety   glass,    consisting    of   toughened",9%,9%,18%,
,,,(tempered) or 19 laminated glass,,,,
III,189F,7008,Multiple-walled insulating units of glass,9%,9%,18%,
III,189G,7009,"Glass   mirrors,   whether   or   not   framed,",9%,9%,18%,
,,,including rear-view mirrors,,,,
III,190,7010,"Carboys,  bottles,  flasks,  jars,  pots,  phials, ampoules and other containers, of glass, of a kind used for the conveyance or packing",9%,9%,18%,
,,,"of    goods;    preserving    jars    of    glass; stoppers, lids and other closures, of glass",,,,
III,190A,7011,"Glass   envelopes   (including   bulbs   and tubes),   open,   and   glass   parts   thereof, without   fittings,   for   electric   lamps   and light   sources,   cathode   ray   tube   or   the",9%,9%,18%,
,,,like,,,,
III,191,7013,"Glassware   of   a   kind   used   for   table, kitchen, toilet, office, indoor decoration or similar    purposes    (other    than    that    of",9%,9%,18%,
,,,heading 7010 or 7018),,,,
III,191A,7014,Signalling  glassware  and  optical elements,9%,9%,18%,
,,,"of   glass   (other   than   those   of   heading 7015), not optically worked",,,,
III,192,7015,"Clock or watch glasses and similar glasses, glasses    for    non-corrective    spectacles, curved,  bent,  hollowed  or  the  like,  not",9%,9%,18%,
,,,"optically worked; hollow glass spheres and their   segments,   for   the   manufacture   of",,,,
,,,such glasses,,,,
III,192A,7016,"Paving  blocks,  slabs,  bricks,  squares, tiles and  other  articles  of  pressed  or  moulded glass, whether or not wired, of a kind used for   building   or   construction   purposes; glass  cubes  and  other  glass  small  wares, whether  or  not  on  a  backing,  for  mosaics or   similar   decorative   purposes;   leaded lights  and  the  like;  multi-cellular  or  foam glass   in   blocks,   panels,   plates,shells   or",9%,9%,18%,
,,,similar forms,,,,
III,193,7017,"Laboratory,   hygienic   or   pharmaceutical",9%,9%,18%,
,,,"glassware,   whether   or  not  graduated  or calibrated",,,,
III,194,7018,"Imitation   pearls,   imitation   precious   or semi-precious   stones   and   similar   glass smallwares, and articles thereof other than imitation  jewellery;  glass  eyes  other  than prosthetic   articles;   statuettes   and   other ornaments   of   lamp-worked   glass,   other than  imitaion  jewelery;  glass  microsphers",9%,9%,18%,
,,,not exceeding 1 mm in diameter,,,,
III,195,7019,"Glass  fibres  (including  glass  wool)  and articles    thereof    (for     example,     yarn,",9%,9%,18%,
,,,"rovings, woven fabrics)",,,,
III,195A,7020,"Other  articles  of glass  [other  than  Globes for    lamps    and    lanterns,    Founts    for kerosene  wick  lamps,  Glass  chimneys  for",9%,9%,18%,
,,,lamps and lanterns,,,,
III,196,7201,"Pig iron and spiegeleisen in pigs, blocks or other primary forms",9%,9%,18%,
III,197,7202,Ferro-alloys,9%,9%,18%,
III,198,7203,"Ferrous    products    obtained    by    direct reduction  of  iron  ore  and  other  spongy ferrous   products,   in   lumps,   pellets   or similar   forms;   iron   having   a   minimum",9%,9%,18%,
,,,"purity  by  weight  of  99.94%,  in  lumps, pellets or similar forms",,,,
III,199,7204,Ferrous  waste  and  scrap;  remelting  scrap,9%,9%,18%,
,,,ingots of iron or steel,,,,
III,200,7205,"Granules    and    powders,    of    pig    iron, spiegeleisen, iron or steel",9%,9%,18%,
III,201,7206,Iron and non-alloy steel in ingots or other primary  forms  (excluding  iron  of  heading,9%,9%,18%,
,,,7203),,,,
III,202,7207,Semi-finished   products  of   iron  or   non-,9%,9%,18%,
,,,alloy steel,,,,
III,203,7208 to 7212,All  flat-rolled  products  of  iron  or  non-,9%,9%,18%,
,,,alloy steel,,,,
III,204,7213 to 7215,"All bars and rods, of iron or non-alloy steel",9%,9%,18%,
III,205,7216,"Angles, shapes and sections of iron or non-",9%,9%,18%,
,,,alloy steel,,,,
III,206,7217,Wire of iron or non-alloy steel,9%,9%,18%,
III,207,7218,Stainless  steel  in  ingots  or  other  primary forms;  semi-finished  products  of  stainless,9%,9%,18%,
,,,steel,,,,
III,208,"7219, 7220",All flat-rolled products of stainless steel,9%,9%,18%,
III,209,"7221, 7222","All bars and rods, of stainless steel",9%,9%,18%,
III,210,7223,Wire of stainless steel,9%,9%,18%,
III,211,7224,Other alloy steel in ingots or other primary forms;   semi-finished   products   of   other,9%,9%,18%,
,,,alloy steel,,,,
III,212,"7225, 7226",All flat-rolled products of other alloy steel,9%,9%,18%,
III,213,"7227, 7228",All bars and rods of other alloy steel.,9%,9%,18%,
III,214,7229,Wire of other alloy steel,9%,9%,18%,
III,215,7301,"Sheet piling of iron or steel, whether or not drilled,  punched  or  made  from assembled elements;    welded    angles,    shapes    and",9%,9%,18%,
,,,"sections, of iron or steel",,,,
III,216,7302,"Railway   or   tramway   track   construction material  of  iron  or  steel,  the  following: rails,   check-rails   and   rack   rails,   switch blades, crossing frogs, point rods and other crossing  pieces,  sleepers (cross-ties),  fish- plates,  chairs,  chair  wedges,  sole  plates (base  plates),  rail clips bedplates,  ties and",9%,9%,18%,
,,,other  material  specialized  for  jointing  or fixing rails,,,,
III,217,7303,"Tubes,  pipes  and  hollow  profiles,  of  cast",9%,9%,18%,
,,,iron,,,,
III,218,7304,"Tubes,     pipes     and     hollow     profiles, seamless,  of iron (other  than cast  iron)  or",9%,9%,18%,
,,,steel,,,,
III,219,7305,"Other   tubes   and   pipes   (for   example, welded,    riveted    or    similarly    closed),having circular cross‑sections, the external diameter  of  which  exceeds  406.4  mm,  of",9%,9%,18%,
,,,iron or steel,,,,
III,220,7306,"Other tubes, pipes and hollow profiles (for example, open seam or welded, riveted or",9%,9%,18%,
,,,"similarly closed), of iron or steel",,,,
III,221,7307,"Tube    or    pipe    fittings    (for    example,",9%,9%,18%,
,,,"couplings, elbows, sleeves), of iron or steel",,,,
III,222,7308,"Structures       (excluding       prefabricated buildings  of  heading  94.06)  and  parts  of structures (for example, bridges and bridge",9%,9%,18%,
,,,"‑sections, lock‑gates, towers, lattice masts, roofs,   roofing   frame ‑ works,   doors   and windows  and  their  frames  and  thresholds for doors, and shutters, balustrades, pillars, and columns), of iron or steel; plates, rods, angles, shapes, section, tubes and the like,",,,,
,,,"prepared  for  using  structures,  of  iron  or steel [other than transmission towers]",,,,
III,223,7309,"Reservoirs,     tanks,     vats     and     similar containers   for   any   material  (other   than compressed  or  liquefied  gas),  of  iron  or steel,   of   a   capacity   exceeding   300   l, whether or not lined or heat-insulated, but not   fitted   with   mechanical   or   thermal",9%,9%,18%,
,,,equipment,,,,
III,224,7310,"Tanks,   casks,   drums,   cans,   boxes   and similar  containers,  for  any  material (other than compressed or liquefied gas), of iron or steel, of a capacity not exceeding 300 l, whether or not lined or heat-insulated, but",9%,9%,18%,
,,,not   fitted   with   mechanical   or   thermal equipment,,,,
III,225,7311,Containers   for   compressed   or   liquefied,9%,9%,18%,
,,,"gas, of iron or steel",,,,
III,226,7312,"Stranded wire, ropes, cables, plaited bands,",9%,9%,18%,
,,,"slings  and  the  like,  of  iron  or  steel,  not electrically insulated",,,,
III,227,7313,"Barbed wire of iron or steel; twisted hoop or  single   flat   wire,   barbed  or  not,  and",9%,9%,18%,
,,,"loosely twisted double wire, of a kind used for fencing, of iron or steel",,,,
III,228,7314,"Cloth   (including   endless   bands),   grill,",9%,9%,18%,
,,,"netting  and  fencing,  of  iron  or  steel wire;expanded metal of iron or steel",,,,
III,229,7315,"Chain  and  parts  thereof,  of  iron  or  steel falling under 7315 20, 7315 81, 7315, 82,",9%,9%,18%,
,,,"7315 89, 7315 90",,,,
III,230,7316,"Anchors,  grapnels  and  parts  thereof,  of",9%,9%,18%,
,,,iron or steel,,,,
III,231,7317,"Nails,   tacks,   drawing   pins,   corrugated nails,  staples (other than those  of  heading 8305) and similar articles, of iron or steel, whether   or   not   with   heads   of   other material,  but  excluding  such  articles  with",9%,9%,18%,
,,,heads of copper,,,,
III,232,7318,"Screws,  bolts,  nuts,  coach  screws,  screw hooks,  rivets,  cotters,  cotter-pins,  washers (including   spring   washers)   and   similar",9%,9%,18%,
,,,"articles, of iron or steel",,,,
III,233,7319,"  knitting  needles,  bodkins,  crochet hooks,   embroidery   stilettos   and   similar articles,  for  use  in  the  hand,  of  iron  or",9%,9%,18%,
,,,"steel; safety pins and other pins of iron or steel, not elsewhere specified or included",,,,
III,234,7320,"Springs and leaves for springs, of iron and",9%,9%,18%,
,,,steel,,,,
III,235,7321,"Stoves, ranges, grates, cookers (including those  with  subsidiary  boilers  for  central heating),   barbecues,   braziers,   gas-rings, plate   warmers   and   similar   non-electric domestic  appliances,  and  parts thereof,  of iron or steel [other than Kerosene burners, kerosene  stoves  and  wood  burning  stoves",9%,9%,18%,
,,,of iron or steel,,,,
III,235A,7322,"Radiators     for     central     heating,     not electrically  heated,  and  parts  thereof,  of iron  or  steel;  air  heaters  and  hot  air  20 distributors  (including  distributors  which can  also  distribute  fresh  or  conditioned air), not electrically heated, incorporating a motor-driven   fan   or   blower,   and   parts",9%,9%,18%,
,,,"thereof, of iron or steel",,,,
III,236,7323,Iron   or   steel   wool;   pot   scourers   and,9%,9%,18%,
,,,"scouring or polishing pads, gloves and the like, of iron or steel",,,,
III,236A,7323 9410,Ghamella,9%,9%,18%,
III,236B,7324,"Sanitary  ware  and  parts  thereof,  of  iron",9%,9%,18%,
,,,and steel,,,,
III,237,7325,Other cast articles of iron or steel,9%,9%,18%,
III,238,7326,Other articles of iron or steel,9%,9%,18%,
III,239,7401,Copper        mattes;        cement        copper,9%,9%,18%,
,,,(precipitated copper),,,,
III,240,7402,Unrefined    copper;    copper    anodes    for,9%,9%,18%,
,,,electrolytic refining,,,,
III,241,7403,"Refined     copper     and     copper     alloys,",9%,9%,18%,
,,,unwrought,,,,
III,242,7404,Copper waste and scrap,9%,9%,18%,
III,243,7405,Master alloys of copper,9%,9%,18%,
III,244,7406,Copper powders and flakes,9%,9%,18%,
III,245,7407,"Copper bars, rods and profiles",9%,9%,18%,
III,246,7408,Copper wire,9%,9%,18%,
III,247,7409,"Copper   plates,   sheets   and   strip,   of   a",9%,9%,18%,
,,,thickness exceeding   0.15 mm,,,,
III,248,7410,Copper foils,9%,9%,18%,
III,249,7411,Copper tubes and pipes,9%,9%,18%,
III,250,7412,"Copper tube or pipe  fittings (for example,",9%,9%,18%,
,,,"couplings, elbows, sleeves)",,,,
III,251,7413,Stranded wires and cables,9%,9%,18%,
III,252,7415,"Nails,  tacks,  drawing  pins,  staples  (other than  those  of  heading  83.05)  and  similar articles,  of copper or of iron or steel with heads of copper; screws, bolts, nuts, screw hooks,  rivets,  cotters,  cotter-pins,  washers (including   spring   washers)   and   similar",9%,9%,18%,
,,,"articles, of copper",,,,
III,252A,7418,"All  goods  [other  than  table,  kitchen  or other     household    articles    of    copper;",9%,9%,18%,
,,,Utensils],,,,
III,253,7419,Other articles of copper other than Brass,9%,9%,18%,
,,,Kerosene Pressure Stove,,,,
III,254,7501,"Nickel  mattes,   nickel  oxide  sinters  and",9%,9%,18%,
,,,other    intermediate    products   of   nickel metallurgy,,,,
III,255,7502,Unwrought nickel,9%,9%,18%,
III,256,7503,Nickel waste and scrap,9%,9%,18%,
III,257,7504,Nickel powders and flakes,9%,9%,18%,
III,258,7505,"Nickel bars, rods, profiles and wire",9%,9%,18%,
III,259,7506,"Nickel plates, sheets, strip and foil",9%,9%,18%,
III,260,7507,"Nickel   tubes,   pipes   and   tube   or   pipe fittings  (for  example,  couplings,  elbows,",9%,9%,18%,
,,,sleeves),,,,
III,261,7508,Other articles of nickel,9%,9%,18%,
III,262,7601,Unwrought Aluminium,9%,9%,18%,
III,263,7602,Aluminium waste and scrap,9%,9%,18%,
III,264,7603,Aluminium powders and flakes,9%,9%,18%,
III,265,7604,"Aluminium bars, rods and profiles",9%,9%,18%,
III,266,7605,Aluminium wire,9%,9%,18%,
III,267,7606,"Aluminium  plates,  sheets  and  strip,  of  a",9%,9%,18%,
,,,thickness exceeding 0.2 mm,,,,
III,268,7607,"Aluminium foil (whether or not printed or backed with paper, paperboard, plastics or similar  backing  materials)  of  a  thickness (excluding any backing) not exceeding 0.2",9%,9%,18%,
,,,mm,,,,
III,269,7608,Aluminium tubes and pipes,9%,9%,18%,
III,270,7609,Aluminium   tube   or   pipe   fittings   (for,9%,9%,18%,
,,,"example, couplings, elbows, sleeves)",,,,
III,271,7610,"Aluminium         structures         (excluding prefabricated  buildings  of  heading  9406) and   parts   of   structures   (for   example, bridges and bridge-sections, towers, lattice masts,      roofs,      roofing      frameworks, balustrades,      pillars      and      columns); aluminium plates, rods, profiles, tubes and",9%,9%,18%,
,,,"the like, prepared for use in structures",,,,
III,272,7611,"Aluminium   reservoirs,   tanks,   vats   and similar  containers,  for  any  material (other than  compressed  or  liquefied  gas),  of  a capacity  exceeding  300  l,  whether  or  not",9%,9%,18%,
,,,"lined  or heat-insulated,  but  not  fitted  with mechanical or thermal equipment",,,,
III,273,7612,"Aluminium casks, drums, cans, boxes, etc.",9%,9%,18%,
III,274,7613,Aluminium  containers  for  compressed  or,9%,9%,18%,
,,,liquefied gas,,,,
III,275,7614,"Stranded wires, cables, plaited bands and",9%,9%,18%,
,,,"the   like,   of   aluminium,   not   electrically insulated",,,,
III,275A,7615,"All  goods  [other  than  table,  kitchen  or other   household   articles,   of   aluminium;",9%,9%,18%,
,,,Utensils],,,,
III,276,7616,Other articles of aluminium,9%,9%,18%,
III,277,7801,Unwrought lead,9%,9%,18%,
III,278,7802,Lead waste and scrap,9%,9%,18%,
III,279,7804,"Lead  plates,  sheets,  strip  and  foil;  lead",9%,9%,18%,
,,,powders and flakes,,,,
III,280,7806,Other  articles  of  lead  (including  sanitary,9%,9%,18%,
,,,fixtures and Indian lead seals),,,,
III,281,7901,Unwrought zinc,9%,9%,18%,
III,282,7902,Zinc waste and scrap,9%,9%,18%,
III,283,7903,"Zinc dust, powders and flakes",9%,9%,18%,
III,284,7904,"Zinc bars, rods, profiles and wire",9%,9%,18%,
III,285,7905,"Zinc plates, sheets, strip and foil",9%,9%,18%,
III,286,7907,Other  articles  of  zinc  including  sanitary,9%,9%,18%,
,,,fixtures,,,,
III,287,8001,Unwrought tin,9%,9%,18%,
III,288,8002,Tin waste and scrap,9%,9%,18%,
III,289,8003,"Tin bars, rods, profiles and wire",9%,9%,18%,
III,290,8007,Other articles of tin,9%,9%,18%,
III,291,8101 to 8112,"Other   base   metals,   namely,   Tungsten, Molybdenum,     Tantalum,     Magnesium, Cobalt   mattes,     and   other   intermediate products  of  cobalt   metallurgy,  Bismuth, Cadmium,          Titanium,          Zirconium, Antimony,        Manganese,        Beryllium, chromium,        germanium,        vanadium, gallium,     hafnium,     indium,     niobium (columbium),  rhenium  and  thallium,  and",9%,9%,18%,
,,,"articles thereof, including waste and scrap",,,,
III,292,8113,"Cermets   and   articles   thereof,   including waste and scrap",9%,9%,18%,
III,293,8202,"Hand  saws;  blades  for  saws  of  all  kinds (including   slitting,   slotting   or   toothless",9%,9%,18%,
,,,saw blades),,,,
III,294,8203,"Files,    rasps,    pliers    (including    cutting",9%,9%,18%,
,,,"pliers),   pincers,   tweezers,   metal  cutting shears,      pipe-cutters,      bolt      croppers, perforating punches and similar hand tools",,,,
III,295,8204,Hand-operated    spanners    and    wrenches (including  torque  meter  wrenches  but  not including  tap  wrenches);  interchangeable,9%,9%,18%,
,,,"spanner sockets, with or without handles",,,,
III,296,8205,"Hand tools (including glaziers' diamonds), not  elsewhere  specified  or  included;  blow lamps;  vices,  clamps  and  the  like,  other than accessories for and parts of, machine- tools or water-jet cutting machines; anvils; portable   forges;   hand   or   pedal-operated",9%,9%,18%,
,,,grinding wheels with frameworks,,,,
III,297,8206,Tools of two or more of the headings 8202,9%,9%,18%,
,,,"to 8205, put up in sets for retail sale",,,,
III,298,8207,"Interchangeable    tools    for    hand    tools, whether   or   not   power-operated,   or   for machine-tools  (for  example,  for  pressing, stamping,   punching,   tapping,   threading, drilling,     boring,     broaching,     milling, turning  or  screw  driving),  including  dies for  drawing  or  extruding  metal,  and  rock",9%,9%,18%,
,,,drilling or earth boring tools,,,,
III,299,8208,"Knives and cutting blades, for machines or",9%,9%,18%,
,,,for mechanical appliances,,,,
III,300,8209,"Plates,  sticks,  tips  and  the  like  for  tools, unmounted, of cermets",9%,9%,18%,
III,301,8210 00 00,"Hand-operated     mechanical     appliances, weighing   10   kg   or   less,   used   in   the preparation,   conditioning   or   serving   of",9%,9%,18%,
,,,food or drink,,,,
III,301A,8211,"Knives with cutting blades, serrated or not (including pruning knives), other than knives of heading 8208, and blades therefor",9%,9%,18%,
III,301AA,8212,Razors  and  razor  blades  (including  razor blade blanks in strips),9%,9%,18%,
III,302,8213 00 00,"Scissors, tailors' shears and similar shears,",9%,9%,18%,
,,,and blades therefor,,,,
III,302A,8214,"Other articles of cutlery (for example, hair clippers,   butchers'   or   kitchen   cleavers, choppers  and  mincing  knives,);  manicure or pedicure sets and instruments (including nail files) [other than pencil sharpeners]",9%,9%,18%,
III,302B,8215,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware",9%,9%,18%,
III,303,8301,"Padlocks  and  locks  (key,  combination  or",9%,9%,18%,
,,,"electrically operated), of base metal; clasps and   frames   with   clasps,   incorporating",,,,
,,,"locks,  of  base  metal;  keys  for  any  of  the foregoing articles, of base metal",,,,
III,303A ,8302,"Base metal mountings, fittings and similar articles    suitable    for    furniture,    doors, staircases,   windows,   blinds,   coachwork, saddlery, trunks, chests, caskets or the like; base metal hatracks, hat-pegs, brackets and similar fixtures; castors with mountings of base metal; automatic door closers of base",9%,9%,18%,
,,,metal,,,,
III,303B,8303,"Armoured   or   reinforced   safes,   strong- boxes  and  doors  and  safe  deposit  lockers for  strong-rooms,  cash  or  deed  boxes  and",9%,9%,18%,
,,,"the like, of base metal",,,,
III,303C,8304,"Filing cabinets, card-index cabinets, paper trays,  paper  rests,  pen  trays,  office-stamp stands     and     similar     office     or     desk equipment, of base metal, other than office",9%,9%,18%,
,,,furniture of heading 9403,,,,
III,303D,8305,"Fittings   for   loose-leaf   binders   or   files, letter   clips,   letter   corners,   paper   clips, indexing tags and similar office articles, of base  metal;  staples  in  strips (for  example, for offices, upholstery, packaging), of base",9%,9%,18%,
,,,metal,,,,
III,305,8307,"Flexible   tubing   of  base   metal,   with  or",9%,9%,18%,
,,,without fittings,,,,
III,306,8308,"Clasps,    frames    with    clasps,    buckles, buckle-clasps, hooks, eyes, eyelets and the like,  of  base  metal,  of  a  kind  used  for clothing or clothing accessories, footwear, jewellery,  wrist  watches,  books,  awnings, leather  goods, travel goods or saddlery or for   other   made   up   articles;   tubular   or",9%,9%,18%,
,,,"bifurcated rivets, of base metal; beads and spangles, of base metal",,,,
III,307,8309,"Stoppers,  caps  and  lids  (including  crown corks,  screw  caps  and  pouring  stoppers),",9%,9%,18%,
,,,"capsules for bottles, threaded bungs, bung covers,      seals      and      other      packing",,,,
,,,"accessories, of base metal",,,,
III,307A,8310,"Sign-plates,    name-plates,    address-plates and  similar  plates,  numbers,   letters  and other  symbols,  of  base  metal,  excluding",9%,9%,18%,
,,,those of heading 9405,,,,
III,308,8311,"Wire,  rods,  tubes,  plates,  electrodes  and similar products, of base metal or of metal carbides,    coated    or    cored    with    flux material,   of  a   kind   used   for   soldering, brazing, welding or deposition of metal or of   metal   carbides;   wire   and   rods,   of agglomerated base metal powder, used for",9%,9%,18%,
,,,metal spraying,,,,
III,308A,84,Parts suitable  for use  solely or principally,9%,9%,18%,
,,,with fixed Speed Diesel Engines of power not exceeding 15HP,,,,
III,308B,84 or 85,"Parts suitable  for use  solely or principally with    power    driven    pumps    primarily designed    for   handling   water,   namely, centrifugal      pumps(      horizontal      and vertical),  deep  tube-well  turbine  pumps, submersible  pumps,  axial flow  and  mixed",9%,9%,18%,
,,,flow vertical pumps,,,,
III,309,8401,Nuclear reactors; machinery and apparatus,9%,9%,18%,
,,,for isotopes separation,,,,
III,310,8402,Steam  or  other  vapour  generating  boilers (other   than   central   heating   hot   water boilers   capable   also   of   producing   low pressure     steam);     super-heated     water,9%,9%,18%,
,,,boilers,,,,
III,311,8403,Central heating boilers other than those of,9%,9%,18%,
,,,heading 8402,,,,
III,312,8404,"Auxiliary  plant   for   use  with  boilers  of heading   8402   or   8403   (for   example, economisers, super-heaters, soot removers,",9%,9%,18%,
,,,gas  recoverers);  condensers  for  steam  or other vapour power units,,,,
III,313,8405,"Producer gas or water gas generators, with or  without  their  purifiers;  acetylene  gas generators  and  similar  water  process  gas",9%,9%,18%,
,,,"generators, with or without their purifiers",,,,
III,314,8406,Steam turbines and other vapour turbines,9%,9%,18%,
III,,,,9%,9%,18%,
III,315,8410,"Hydraulic   turbines,   water   wheels,   and",9%,9%,18%,
,,,regulators therefor,,,,
III,316,8411,"Turbo-jets, turbo-propellers and other gas",9%,9%,18%,
,,,turbines [other than aircraft engines],,,,
III,317,8412,"Other    engines    and    motors    (Reaction engines  other  than  turbo  jets,  Hydraulic power   engines   and   motors,   Pneumatic",9%,9%,18%,
,,,"power  engines  and  motors,  other,  parts) [other than wind turbine or engine]",,,,
III,317A,8413,"“(a) Concrete pumps [8413 40 00]; (b) other rotary positive displacement pumps [8413 60]; (c) Power driven pumps primarily designed for handling water, namely, centrifugal pumps (horizontal and vertical), deep tube-well turbine pumps, submersible pumps, axial flow and mixed flow vertical pumps",9%,9%,18%,
III,317B,8414,"Air  or  vacuum  pumps,  air  or  other  gas compressors    and    fans;    ventilating    or recycling    hoods    incorporating    a    fan, whether or not fitted with filters; Gas-tight biological  safety  cabinets,  whether  or  not fitted   with   filters   [other   than   bicycle pumps, other hand pumps and parts of air or   vacuum   pumps   and   compressors   of",9%,9%,18%,
,,,bicycle pumps,,,,
III,317C,8414 20 10,Bicycle pumps,9%,9%,18%,
III,317D,8414 90 12,Parts of air or vacuum pumps and compressors of bicycle pumps,9%,9%,18%,
III,318,8416,"Furnace    burners    for    liquid    fuel,    for pulverised     solid     fuel     or     for     gas; mechanical     stokers,     including     their",9%,9%,18%,
,,,"mechanical      grates,      mechanical      ash dischargers and similar appliances",,,,
III,319,8417,Industrial    or    laboratory    furnaces    and,9%,9%,18%,
,,,"ovens, including incinerators, non-electric",,,,
III,319A,8418,"Refrigerators,       freezers       and       other refrigerating     or     freezing     equipment, electric or other; heat pumps other than air",9%,9%,18%,
,,,conditioning machines of heading 8415,,,,
III,320,8419 other than,"Machinery, plant or laboratory equipment, whether     or     not     electrically     heated (excluding    furnaces,    ovens    and    other equipment   of   heading   8514),   for   the treatment    of    materials    by    a    process involving a change of temperature such as heating,     cooking,     roasting,     distilling,",9%,9%,18%,
,,8419 12,"rectifying,        sterilising,        pasteurising, steaming,  drying,  evaporating,  vaporising, condensing     or     cooling,     other     than machinery  or   plant  of  a  kind  used  for domestic     purposes;     instantaneous     or",,,,
,,,"storage  water  heaters,  non-electric  [other than Solar water heater and system]",,,,
